mep_id,start_date,end_date,political_group
28150,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28150,14-07-2009,04-03-2021,Group of the European People's Party (Christian Democrats)
28150,05-03-2021,,Non-attached Members
197515,02-07-2019,,Group of the European People's Party (Christian Democrats)
802,17-07-1979,23-07-1984,European Democratic Group
2042,19-07-1994,04-07-1995,Forza Europa Group
2042,05-07-1995,10-12-1996,Group Union for Europe
2042,11-12-1996,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
5917,21-06-2000,07-07-2003,"Group of the European Liberal, Democrat and Reform Party"
4302,20-07-1999,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
4302,20-07-2004,13-07-2009,Confederal Group of the European United Left
197464,02-07-2019,,Group of the Greens/European Free Alliance
1377,17-07-1979,30-04-1992,European Democratic Group
1377,01-05-1992,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
30482,04-01-2012,01-07-2019,Confederal Group of the European United Left
30482,02-07-2019,17-12-2020,Group of the European United Left
30482,18-12-2020,,The Left group in the European Parliament
125112,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1419,24-07-1984,30-04-1992,European Democratic Group
1419,01-05-1992,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1419,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1419,14-07-2009,30-06-2014,European Conservatives and Reformists Group
33967,26-09-2005,09-12-2007,Group of the Alliance of Liberals and Democrats for Europe
1383,24-07-1984,20-04-1993,Socialist Group
1383,21-04-1993,02-09-1996,Group of the Party of European Socialists
1775,17-07-1979,01-11-1985,Socialist Group
1538,17-07-1979,24-07-1989,European Democratic Group
1538,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1538,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
826,17-07-1979,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
21918,03-07-2001,19-07-2004,Group of the Party of European Socialists
21918,20-07-2004,13-07-2009,Socialist Group in the European Parliament
21918,28-06-2016,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
236050,29-07-2022,,Identity and Democracy Group
124728,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
1782,17-07-1979,28-07-1988,Socialist Group
2061,19-07-1994,19-07-1999,Non-attached
2061,11-04-2003,19-07-2004,Non-attached
6020,30-01-2001,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
111014,14-12-2011,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
2259,18-09-1995,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1225,01-01-1984,29-12-1989,Group of the European People's Party (Christian-Democratic Group)
28171,20-07-2004,13-07-2009,Socialist Group in the European Parliament
28171,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96825,14-07-2009,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
96825,01-07-2014,06-07-2014,Group of the European People's Party (Christian Democrats)
96825,07-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
124991,01-07-2014,25-09-2022,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197737,02-07-2019,,Non-attached Members
1899,19-07-1994,19-07-2004,Group of the Party of European Socialists
124714,01-07-2014,04-03-2021,Group of the European People's Party (Christian Democrats)
124714,05-03-2021,,Non-attached Members
700,17-07-1979,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
125128,01-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
125128,02-07-2019,,Renew Europe Group
250572,30-11-2023,,The Left group in the European Parliament
797,08-02-1984,23-07-1984,Socialist Group
197626,02-07-2019,09-11-2022,Identity and Democracy Group
197626,10-11-2022,,Non-attached Members
124810,01-07-2014,01-07-2019,Confederal Group of the European United Left
1558,13-10-1986,24-07-1989,European Democratic Group
2112,01-01-1995,08-10-1995,Group of the Party of European Socialists
96798,14-07-2009,30-06-2014,Europe of freedom and democracy Group
102887,31-05-2010,01-07-2019,Non-attached Members
96651,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
28279,20-07-2004,13-07-2009,Socialist Group in the European Parliament
28279,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96863,14-07-2009,15-11-2012,Group of the European People's Party (Christian Democrats)
197558,02-07-2019,,Renew Europe Group
1418,17-07-1979,20-04-1993,Socialist Group
1418,21-04-1993,19-07-1999,Group of the Party of European Socialists
1483,24-07-1984,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
28477,20-07-2004,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
124814,01-07-2014,12-10-2022,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1373,01-01-1986,20-04-1993,Socialist Group
1373,21-04-1993,18-07-1994,Group of the Party of European Socialists
2093,01-01-1995,10-11-1996,Group of the Party of European Socialists
96742,14-07-2009,18-06-2017,Confederal Group of the European United Left
124926,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
124750,01-07-2014,14-06-2015,Non-attached Members
124750,15-06-2015,02-10-2017,Europe of Nations and Freedom Group
124750,03-10-2017,03-10-2017,Non-attached Members
124750,04-10-2017,01-07-2019,Europe of Freedom and Direct Democracy Group
1861,11-03-1991,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1861,20-07-1999,26-10-1999,Group of the European People's Party (Christian Democrats) and European Democrats
1368,24-07-1984,30-04-1992,European Democratic Group
1368,01-05-1992,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
2054,01-01-1995,19-07-1999,The Green Group in the European Parliament
2054,20-07-1999,25-03-2003,Group of the Greens/European Free Alliance
2054,14-07-2009,21-06-2011,Group of the Greens/European Free Alliance
2054,01-07-2014,,Group of the Greens/European Free Alliance
4520,20-07-1999,10-05-2005,Group of the European People's Party (Christian Democrats) and European Democrats
28252,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28252,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
990,25-07-1989,20-04-1993,Socialist Group
990,21-04-1993,18-07-1994,Group of the Party of European Socialists
990,19-07-1994,14-12-1994,Non-attached
990,15-12-1994,04-07-1995,Forza Europa Group
990,05-07-1995,19-09-1995,Group Union for Europe
990,20-09-1995,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
990,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
1310,25-07-1989,20-04-1993,Socialist Group
1310,21-04-1993,19-07-1999,Group of the Party of European Socialists
2338,30-11-1998,19-07-1999,Group of the European Radical Alliance
2338,20-07-1999,01-07-2019,Group of the Greens/European Free Alliance
125037,01-07-2014,01-07-2019,Confederal Group of the European United Left
876,17-07-1979,31-08-1981,Socialist Group
197721,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1665,06-07-1987,24-07-1989,European Democratic Group
1665,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1665,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1665,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
30475,21-11-2012,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
1316,25-07-1989,20-04-1993,Socialist Group
1316,21-04-1993,19-07-1999,Group of the Party of European Socialists
1677,02-11-1981,17-01-1985,Communist and Allies Group
2031,20-07-1996,19-07-2004,Group of the Party of European Socialists
2031,20-07-2004,13-07-2009,Socialist Group in the European Parliament
1168,24-07-1984,19-03-1986,Group of the European Democratic Alliance
1168,25-07-1989,15-10-1989,Group of the European Democratic Alliance
2200,19-07-1994,10-10-1995,The Green Group in the European Parliament
2200,11-10-1995,19-07-1999,Group of the European Radical Alliance
124733,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
28315,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
23739,28-04-2003,19-07-2004,Group of the Party of European Socialists
197435,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197716,02-07-2019,31-01-2020,Renew Europe Group
28387,20-07-2004,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
197820,02-07-2019,,European Conservatives and Reformists Group
963,25-07-1989,18-10-1989,Non-attached
1346,06-07-1987,16-09-1987,Non-attached
1346,17-09-1987,17-11-1987,Technical Coordination and Defence of Independent Groups and Members
1346,18-11-1987,24-07-1989,Non-attached
1346,25-07-1989,18-07-1994,Liberal and Democratic Reformist Group
1949,19-07-1994,18-09-1996,Group of the Party of European Socialists
1949,19-09-1996,19-07-1999,Group Union for Europe
805,02-11-1981,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
124772,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
1113,19-10-1981,12-12-1985,Liberal and Democratic Group
1113,13-12-1985,18-07-1994,Liberal and Democratic Reformist Group
1113,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
96896,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
119431,01-07-2013,30-06-2021,European Conservatives and Reformists Group
96858,14-07-2009,01-07-2019,Confederal Group of the European United Left
197702,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1451,17-07-1979,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
1198,03-03-1987,20-04-1993,Socialist Group
1198,21-04-1993,19-07-1999,Group of the Party of European Socialists
28177,20-07-2004,13-07-2009,Socialist Group in the European Parliament
28177,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124828,01-07-2014,,Group of the European People's Party (Christian Democrats)
33988,26-09-2005,09-12-2007,Group of the European People's Party (Christian Democrats) and European Democrats
124779,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
124779,16-10-2014,19-10-2014,Non-attached Members
124779,20-10-2014,01-07-2019,Europe of Freedom and Direct Democracy Group
124779,02-07-2019,08-12-2020,Non-attached Members
124779,09-12-2020,12-10-2022,Group of the Greens/European Free Alliance
96878,14-07-2009,30-06-2014,European Conservatives and Reformists Group
124963,01-07-2014,31-01-2020,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
37008,27-09-2006,13-07-2009,Confederal Group of the European United Left
197402,02-07-2019,,Group of the European People's Party (Christian Democrats)
27833,04-05-2004,19-07-2004,Group of the Party of European Socialists
911,17-07-1979,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
23738,28-04-2003,19-07-2004,Group of the Party of European Socialists
28257,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28257,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
124859,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
124859,16-10-2014,19-10-2014,Non-attached Members
124859,20-10-2014,01-07-2019,Europe of Freedom and Direct Democracy Group
197679,02-07-2019,,Group of the European People's Party (Christian Democrats)
2078,19-07-1994,14-12-1994,"Group of the European Liberal, Democrat and Reform Party"
