id,type,activity_id,activity_start_date,decision_method,had_decision_outcome,had_voter_abstention,had_voter_against,had_voter_favor,meeting_activity_id
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940067-RCV-3,Activity,MTG-PL-2024-02-27-VOT-ITM-940067-RCV-3,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940067-RCV-1,Activity,MTG-PL-2024-02-27-VOT-ITM-940067-RCV-1,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940067-RCV-2,Activity,MTG-PL-2024-02-27-VOT-ITM-940067-RCV-2,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940092-RCV-1,Activity,MTG-PL-2024-02-27-VOT-ITM-940092-RCV-1,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940092-RCV-3,Activity,MTG-PL-2024-02-27-VOT-ITM-940092-RCV-3,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940092-SPLIT-1,Activity,MTG-PL-2024-02-27-VOT-ITM-940092-SPLIT-1,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940380-RCV-2,Activity,MTG-PL-2024-02-27-VOT-ITM-940380-RCV-2,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940380-SPLIT-1,Activity,MTG-PL-2024-02-27-VOT-ITM-940380-SPLIT-1,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940380-SPLIT-2,Activity,MTG-PL-2024-02-27-VOT-ITM-940380-SPLIT-2,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940380-RCV-3,Activity,MTG-PL-2024-02-27-VOT-ITM-940380-RCV-3,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940380-SEPARATE-1,Activity,MTG-PL-2024-02-27-VOT-ITM-940380-SEPARATE-1,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940092-RCV-2,Activity,MTG-PL-2024-02-27-VOT-ITM-940092-RCV-2,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940092-RCV-4,Activity,MTG-PL-2024-02-27-VOT-ITM-940092-RCV-4,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940380-RCV-1,Activity,MTG-PL-2024-02-27-VOT-ITM-940380-RCV-1,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940108,Activity,MTG-PL-2024-02-28-VOT-ITM-940108,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940317,Activity,MTG-PL-2024-02-28-VOT-ITM-940317,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102,Activity,MTG-PL-2024-02-28-VOT-ITM-940102,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103,Activity,MTG-PL-2024-02-28-VOT-ITM-940103,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940074,Activity,MTG-PL-2024-02-28-VOT-ITM-940074,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940096,Activity,MTG-PL-2024-02-28-VOT-ITM-940096,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105,Activity,MTG-PL-2024-02-28-VOT-ITM-940105,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940075,Activity,MTG-PL-2024-02-28-VOT-ITM-940075,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059,Activity,MTG-PL-2024-02-28-VOT-ITM-940059,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940112,Activity,MTG-PL-2024-02-28-VOT-ITM-940112,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045,Activity,MTG-PL-2024-02-28-VOT-ITM-940045,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940106,Activity,MTG-PL-2024-02-28-VOT-ITM-940106,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940326,Activity,MTG-PL-2024-02-28-VOT-ITM-940326,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940077,Activity,MTG-PL-2024-02-28-VOT-ITM-940077,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940101,Activity,MTG-PL-2024-02-28-VOT-ITM-940101,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940083,Activity,MTG-PL-2024-02-28-VOT-ITM-940083,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940075-RCV-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940075-RCV-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940075-RCV-4,Activity,MTG-PL-2024-02-28-VOT-ITM-940075-RCV-4,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940075-SPLIT-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940075-SPLIT-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940075-RCV-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940075-RCV-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940075-RCV-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940075-RCV-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940077-SPLIT-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940077-SPLIT-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940077-RCV-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940077-RCV-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940077-SPLIT-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940077-SPLIT-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940077-RCV-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940077-RCV-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940074-SEPARATE-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940074-SEPARATE-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940074-SEPARATE-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940074-SEPARATE-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940326-RCV-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940326-RCV-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940326-RCV-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940326-RCV-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940326-SPLIT-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940326-SPLIT-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940326-SPLIT-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940326-SPLIT-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940326-SPLIT-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940326-SPLIT-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940108-RCV-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940108-RCV-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940108-RCV-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940108-RCV-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940108-SEPARATE-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940108-SEPARATE-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940108-SPLIT-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940108-SPLIT-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940108-SPLIT-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940108-SPLIT-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940108-SPLIT-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940108-SPLIT-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940108-SPLIT-4,Activity,MTG-PL-2024-02-28-VOT-ITM-940108-SPLIT-4,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940108-RCV-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940108-RCV-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-RCV-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-RCV-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-7,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-7,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SEPARATE-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SEPARATE-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-8,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-8,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-9,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-9,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-10,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-10,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-11,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-11,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-12,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-12,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-13,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-13,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-15,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-15,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-16,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-16,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-4,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-4,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-5,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-5,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-6,Activity,MTG-PL-2024-02-28-VOT-ITM-940105-SPLIT-6,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-RCV-4,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-RCV-4,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-RCV-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-RCV-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-RCV-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-RCV-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-11,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-11,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-RCV-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-RCV-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-5,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-5,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-RCV-5,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-RCV-5,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-6,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-6,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-7,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-7,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SEPARATE-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SEPARATE-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-8,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-8,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-9,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-9,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-10,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-10,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-4,Activity,MTG-PL-2024-02-28-VOT-ITM-940102-SPLIT-4,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-RCV-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-RCV-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-RCV-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-RCV-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-4,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-4,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-RCV-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-RCV-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-RCV-4,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-RCV-4,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-6,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-6,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-7,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-7,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-8,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-8,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SEPARATE-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SEPARATE-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SEPARATE-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SEPARATE-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-13,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-13,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-9,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-9,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-10,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-10,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-14,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-14,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-11,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-11,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-15,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-15,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-12,Activity,MTG-PL-2024-02-28-VOT-ITM-940059-SPLIT-12,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-RCV-5,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-RCV-5,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-RCV-4,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-RCV-4,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-14,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-14,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-RCV-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-RCV-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-23,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-23,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-RCV-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-RCV-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-17,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-17,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-RCV-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-RCV-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-15,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-15,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-18,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-18,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-11,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-11,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-19,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-19,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-20,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-20,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-8,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-8,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-6,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-6,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-7,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-7,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-22,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-22,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-16,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-16,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-12,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-12,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-9,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-9,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-13,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-13,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-5,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-5,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-4,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-4,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-21,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-21,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-10,Activity,MTG-PL-2024-02-28-VOT-ITM-940103-SPLIT-10,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045-RCV-5,Activity,MTG-PL-2024-02-28-VOT-ITM-940045-RCV-5,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-3,Activity,MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-3,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-4,Activity,MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-4,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-6,Activity,MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-6,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045-SPLIT-6,Activity,MTG-PL-2024-02-28-VOT-ITM-940045-SPLIT-6,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045-RCV-6,Activity,MTG-PL-2024-02-28-VOT-ITM-940045-RCV-6,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045-RCV-1,Activity,MTG-PL-2024-02-28-VOT-ITM-940045-RCV-1,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-2,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-5,Activity,MTG-PL-2024-02-28-VOT-ITM-940045-SEPARATE-5,,,,,,,MTG-PL-2024-02-28
eli/dl/event/MTG-PL-2024-02-28-VOT-ITM-940045-SPLIT-2,Activity,MTG-PL-2024-02-28-VOT-ITM-940045-SPLIT-2,,,,,,,MTG-PL-2024-02-28
